Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
PHF10	chr4	894858	chr4	894730	895231	0.916	ZSCAN22 (0.89, + [+,+]), VEZF1 (0.83, + [+,+]), SP2 (0.78, - [+,-]), ZNF682 (0.75, + [+,+]), KLF10 (0.74, - [+,-]), ZNF23 (0.73, - [+,-]), ZNF180 (0.72, + [+,+]), ZNF219 (0.71, + [+,+]), 
FOXO3	chr4	12240571	chr4	12239099	12239600	1	ZNF571 (0.79, + [+,+]), ZNF786 (0.77, + [+,+]), ZNF30 (0.76, + [+,+]), ZNF823 (0.75, - [+,-]), SP8 (0.74, - [+,-]), ZSCAN30 (0.73, + [+,+]), ZNF548 (0.72, + [+,+]), 
SLC16A10	chr4	14732056	chr4	14731551	14732052	0.997	KLF16 (1.00, - [+,-]), ZNF682 (1.00, - [+,-]), ZNF441 (0.99, + [+,+]), KLF15 (0.98, - [+,-]), KLF5 (0.97, - [+,-]), ZNF548 (0.97, + [+,+]), SP1 (0.95, - [+,-]), ZSCAN22 (0.95, - [+,-]), KLF13 (0.95, - [+,-]), KLF1 (0.95, - [+,-]), KLF7 (0.94, - [+,-]), KLF9 (0.92, - [+,-]), MAZ (0.89, - [+,-]), ZNF219 (0.83, - [+,-]), KLF10 (0.82, + [+,+]), ZNF311 (0.81, - [+,-]), SP8 (0.81, - [+,-]), ZNF180 (0.80, - [+,-]), SP4 (0.80, + [+,+]), ZNF786 (0.80, + [+,+]), ZFY (0.71, - [+,-]), 
DSE	chr4	19952035	chr4	19802907	19803408	0.8045	PRDM6 (0.85, + [+,+]), ZNF22 (0.76, - [+,-]), 
FAM184A	chr4	22589138	chr4	22589343	22589844	1	KLF5 (0.88, + [+,+]), ZNF30 (0.80, + [+,+]), ZNF384 (0.77, - [+,-]), 
LRP11	chr4	55829533	chr4	55829631	55830132	1	KLF16 (0.84, - [+,-]), KLF4 (0.77, - [+,-]), 
SCML4	chr4	65419399	chr4	65291674	65292175	1	ZNF281 (0.76, - [+,-]), ZBTB17 (0.75, - [+,-]), ZNF860 (0.74, - [+,-]), ZNF444 (0.73, - [+,-]), ZNF467 (0.73, - [+,-]), ZNF30 (0.71, + [+,+]), 
IBTK	chr4	90845710	chr4	90845341	90845842	0.886	ZNF341 (0.74, + [-,-]), ZNF180 (0.70, + [-,-]), ZNF304 (0.70, + [-,-]), 
MYO6	chr4	97260276	chr4	97260138	97260639	0.9065	KLF10 (0.87, - [+,-]), ZNF180 (0.80, + [+,+]), KLF5 (0.80, + [+,+]), ZNF132 (0.78, + [+,+]), ZNF311 (0.77, + [+,+]), ZNF557 (0.74, - [+,-]), 
PPP1R10	chr4	139298341	chr4	139428269	139428770	0.7695	ZNF786 (1.00, - [+,-]), ZBTB7C (1.00, + [+,+]), ZBTB7A (0.99, + [+,+]), ZNF341 (0.98, + [+,+]), ZNF398 (0.97, - [+,-]), ZNF527 (0.97, - [+,-]), ZNF846 (0.95, + [+,+]), CTCF (0.79, + [+,+]), 
CMAH	chr4	144625706	chr4	144538422	144538923	0.718	ZNF121 (1.00, + [+,+]), PRDM6 (0.98, + [+,+]), ZNF354C (0.95, + [+,+]), ZNF441 (0.87, + [+,+]), ZNF766 (0.78, + [+,+]), 
STX18	chr5	8377189	chr5	8378628	8379129	0.867	TCF12 (1.00, + [+,+]), 
DHX15	chr5	23530374	chr5	23869232	23869733	0.764	ZNF341 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZNF77 (1.00, - [+,-]), ZNF566 (0.99, + [+,+]), DNMT1 (0.99, + [+,+]), CTCFL (0.97, + [+,+]), ZNF283 (0.97, + [+,+]), ZNF548 (0.95, + [+,+]), ZBTB7A (0.94, + [+,+]), ZNF444 (0.89, + [+,+]), ZNF304 (0.89, + [+,+]), ZNF23 (0.89, + [+,+]), ZBTB17 (0.83, + [+,+]), ETS2 (0.81, - [+,-]), ZNF30 (0.77, + [+,+]), ZNF169 (0.76, - [+,-]), PRDM9 (0.74, - [+,-]), ZNF398 (0.73, + [+,+]), ZNF202 (0.71, - [+,-]), 
TBC1D1	chr5	37026991	chr5	37001010	37001511	0.844	HDX (0.78, - [+,-]), 
TMEM165	chr5	78238672	chr5	78212756	78213257	0.786	ZNF571 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZFP28 (0.99, - [+,-]), PRDM6 (0.99, + [+,+]), ZNF444 (0.99, + [+,+]), ZNF121 (0.97, + [+,+]), ZNF22 (0.86, + [+,+]), KLF4 (0.85, + [+,+]), ZNF77 (0.82, - [+,-]), ZBTB17 (0.75, + [+,+]), ZNF132 (0.71, - [+,-]), 
MAML3	chr5	138038831	chr5	138022003	138022504	0.969	IRF2 (0.90, + [-,-]), ZNF384 (0.89, - [-,+]), E2F6 (0.84, - [-,+]), ZNF121 (0.81, - [-,+]), ZFP28 (0.76, + [-,-]), ZNF441 (0.71, + [-,-]), 
MAML3	chr5	138038831	chr5	138122481	138122982	0.855	ZNF341 (0.90, + [+,+]), MAZ (0.79, + [+,+]), TCF12 (0.72, - [+,-]), ZNF530 (0.70, + [+,+]), 
RNF150	chr5	139013635	chr5	139014005	139014506	0.9785	ZSCAN22 (1.00, + [+,+]), ZNF341 (0.83, - [+,-]), 
SEMA5A	chr6	9501098	chr6	9501294	9501795	0.9455	ZNF776 (1.00, + [+,+]), KLF7 (0.89, - [+,-]), VEZF1 (0.89, + [+,+]), KLF4 (0.80, - [+,-]), KLF15 (0.76, - [+,-]), ZNF823 (0.73, + [+,+]), ZNF682 (0.72, + [+,+]), KLF13 (0.71, - [+,-]), 
OTULINL	chr6	14823737	chr6	14837029	14837530	0.9165	ETS2 (0.78, + [+,+]), STAT2 (0.77, - [+,-]), ZNF613 (0.74, + [+,+]), ZFP28 (0.70, - [+,-]), 
NIPBL	chr6	36772504	chr6	36701616	36702117	0.7525	ZNF30 (0.81, + [+,+]), ZSCAN30 (0.76, + [+,+]), RBAK (0.73, + [+,+]), 
LHFPL2	chr6	75506232	chr6	75376197	75376698	0.9485	ZNF304 (0.77, - [+,-]), 
ELL2	chr6	92811476	chr6	92706317	92706818	0.9975	CTCF (0.97, - [+,-]), ZNF557 (0.90, + [+,+]), ZNF283 (0.72, + [+,+]), 
ELL2	chr6	92811476	chr6	92805518	92806019	0.8895	ZNF77 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF557 (0.99, + [+,+]), PRDM6 (0.98, + [+,+]), ZNF71 (0.87, - [+,-]), IRF2 (0.83, - [+,-]), ZNF530 (0.81, + [+,+]), 
C6H5orf15	chr6	131406102	chr6	131405853	131406354	0.998	ZNF548 (0.81, - [+,-]), ZNF30 (0.78, - [+,-]), ZNF311 (0.75, + [+,+]), ZNF180 (0.75, + [+,+]), 
C6H5orf15	chr6	131406102	chr6	131551224	131551725	0.847	ZNF441 (1.00, - [+,-]), MAZ (1.00, + [+,+]), KLF10 (1.00, - [+,-]), KLF13 (1.00, - [+,-]), KLF16 (1.00, + [+,+]), KLF5 (1.00, + [+,+]), SP4 (1.00, - [+,-]), ZNF682 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), CTCF (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF180 (0.99, + [+,+]), ZNF766 (0.99, + [+,+]), ZNF304 (0.99, + [+,+]), ZNF527 (0.98, - [+,-]), KLF9 (0.94, - [+,-]), ZNF30 (0.87, - [+,-]), KLF15 (0.73, - [+,-]), CTCFL (0.72, + [+,+]), 
PPARGC1B	chr6	147238983	chr6	147314149	147314650	0.9015	ZNF557 (0.85, - [+,-]), 
ANXA6	chr6	148607051	chr6	148673562	148674063	0.7115	ZNF770 (0.97, + [+,+]), GTF2I (0.93, - [+,-]), KLF5 (0.91, - [+,-]), RBAK (0.87, - [+,-]), ZNF846 (0.74, + [+,+]), 
STK10	chr6	169571006	chr6	169487287	169487788	0.7495	ZNF697 (0.96, + [+,+]), SP1 (0.92, - [+,-]), ZNF467 (0.86, + [+,+]), ZNF182 (0.85, + [+,+]), ZNF766 (0.84, - [+,-]), 
DUSP1	chr6	170171773	chr6	170256286	170256787	0.8605	ZNF77 (1.00, - [+,-]), 
THSD4	chr7	47860160	chr7	47835205	47835706	0.932	ZNF786 (0.99, + [+,+]), ZNF169 (0.93, + [+,+]), ZNF22 (0.91, + [+,+]), ZNF846 (0.87, + [+,+]), ZNF180 (0.81, - [+,-]), VEZF1 (0.78, + [+,+]), ZNF304 (0.77, - [+,-]), 
TSPAN3	chr7	54303648	chr7	54410657	54411158	0.805	TAL1 (0.99, + [+,+]), ZNF766 (0.80, + [+,+]), 
TSPAN3	chr7	54303648	chr7	54738078	54738579	0.894	KLF7 (0.93, + [+,+]), SALL2 (0.93, - [+,-]), VEZF1 (0.89, - [+,-]), ZSCAN30 (0.83, + [+,+]), ZNF384 (0.73, + [+,+]), ZNF467 (0.72, - [+,-]), 
TSPAN3	chr7	54303648	chr7	54737312	54737813	0.705	ZNF202 (0.99, - [+,-]), ZNF484 (0.99, - [+,-]), ZNF860 (0.97, - [+,-]), VEZF1 (0.84, - [+,-]), ZNF71 (0.83, - [+,-]), HDX (0.77, - [+,-]), 
RPS6KA5	chr7	153208208	chr7	153040029	153040530	0.707	ZNF182 (0.85, - [+,-]), HDX (0.85, + [+,+]), 
FDFT1	chr8	8772492	chr8	8696200	8696701	0.779	STAT2 (0.81, - [-,+]), SALL2 (0.77, + [-,-]), 
TRPS1	chr8	115946201	chr8	115852213	115852714	0.879	ZNF77 (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), ZNF22 (0.86, + [+,+]), 
TRPS1	chr8	115946201	chr8	115945918	115946419	0.898	IRF2 (0.98, - [+,-]), MAZ (0.98, + [+,+]), ZNF281 (0.96, + [+,+]), ZNF467 (0.88, + [+,+]), ZNF444 (0.88, + [+,+]), ZBTB7A (0.87, + [+,+]), ZNF543 (0.77, - [+,-]), 
MTSS1	chr8	125056010	chr8	125142709	125143210	0.852	ZFP28 (1.00, - [-,+]), ZNF121 (1.00, - [-,+]), ZNF169 (0.99, + [-,-]), STAT2 (0.99, - [-,+]), ZNF860 (0.87, - [-,+]), 
ASAP1	chr8	130737689	chr8	130597911	130598412	0.8995	TAL1 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), KLF16 (1.00, - [+,-]), KLF15 (0.99, - [+,-]), ZNF22 (0.84, - [+,-]), 
ASAP1	chr8	130737689	chr8	130609089	130609590	0.8915	ZNF77 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), VEZF1 (0.91, - [+,-]), RBAK (0.81, + [+,+]), ZNF354C (0.71, - [+,-]), 
ASAP1	chr8	130737689	chr8	130659760	130660261	0.754	HDX (0.98, - [+,-]), 
TMEM71	chr8	133037131	chr8	133045514	133046015	0.9935	ZNF613 (0.80, + [-,-]), 
TOP1MT	chr8	143588498	chr8	143539947	143540448	0.999	ZNF776 (0.99, + [+,+]), ZFP64 (0.96, + [+,+]), ZNF786 (0.82, + [+,+]), VEZF1 (0.79, + [+,+]), KLF4 (0.79, - [+,-]), ZNF846 (0.72, + [+,+]), 
ZMYND11	chr9	907433	chr9	907499	908000	0.765	ZNF571 (0.80, + [+,+]), ZNF354C (0.75, + [+,+]), ZNF441 (0.75, + [+,+]), ZNF823 (0.73, - [+,-]), 
DDIT4	chr9	65506633	chr9	65538329	65538830	0.864	ZNF169 (1.00, - [+,-]), KLF13 (0.99, + [+,+]), ZNF557 (0.83, + [+,+]), 
SORCS1	chr9	107741097	chr9	107424187	107424688	0.991	ZNF71 (0.88, + [+,+]), ZNF766 (0.80, - [+,-]), 
SORCS1	chr9	107741097	chr9	107501975	107502476	0.8325	ZNF263 (1.00, + [+,+]), ZNF354C (0.96, - [+,-]), ZNF658 (0.96, - [+,-]), VEZF1 (0.85, + [+,+]), ZBTB17 (0.72, + [+,+]), 
SORCS1	chr9	107741097	chr9	107647461	107647962	0.903	HDX (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF557 (0.98, - [+,-]), ZNF311 (0.90, - [+,-]), ZNF846 (0.87, + [+,+]), ZNF281 (0.82, + [+,+]), 
SHTN1	chr9	117496071	chr9	117495459	117495960	0.9055	ZSCAN22 (1.00, - [+,-]), ZNF548 (1.00, - [+,-]), KLF7 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), KLF10 (0.99, - [+,-]), ZNF281 (0.99, + [+,+]), ZNF530 (0.98, + [+,+]), ZNF219 (0.98, + [+,+]), ZNF267 (0.98, + [+,+]), ZNF311 (0.98, + [+,+]), KLF2 (0.98, + [+,+]), ZNF444 (0.98, + [+,+]), KLF5 (0.97, + [+,+]), ZNF394 (0.97, - [+,-]), MAZ (0.96, + [+,+]), KLF4 (0.95, + [+,+]), KLF1 (0.95, + [+,+]), SP8 (0.94, + [+,+]), RBAK (0.93, + [+,+]), KLF13 (0.93, - [+,-]), ZNF121 (0.92, + [+,+]), ZNF398 (0.90, - [+,-]), KLF15 (0.72, + [+,+]), 
MSL3	chr0	11387934	chr0	11155999	11156500	0.7995	ZNF786 (0.99, + [-,-]), ZNF37A (0.90, - [-,+]), 
